ID_Cliente,Fecha de compra,ID_articulo
105000,19/06/2023,ART_083
48100,12/11/2022,ART_023
96200,02/03/2025,ART_091
103800,09/03/2021,ART_039
31500,14/01/2023,ART_048
115600,05/09/2024,ART_047
87700,16/01/2025,ART_080
106900,24/10/2021,ART_072
33600,10/12/2022,ART_042
2300,12/09/2023,ART_076
81200,02/09/2024,ART_006
29000,08/02/2020,ART_057
21000,05/06/2023,ART_084
70600,07/02/2022,ART_067
69900,12/05/2021,ART_039
3900,01/04/2024,ART_031
94000,23/11/2020,ART_016
84800,02/02/2020,ART_013
67800,07/01/2021,ART_055
23400,17/04/2021,ART_050
39200,29/05/2023,ART_068
36800,27/04/2020,ART_063
12200,17/07/2020,ART_075
64800,14/02/2022,ART_071
15800,02/12/2020,ART_032
5200,19/09/2024,ART_044
116800,04/04/2022,ART_061
11200,22/07/2024,ART_029
67900,19/10/2021,ART_044
95800,28/10/2020,ART_094
24500,17/08/2021,ART_044
10200,15/10/2023,ART_017
55500,06/11/2023,ART_048
50800,08/04/2024,ART_031
99200,18/02/2023,ART_022
77100,10/09/2022,ART_091
500,15/11/2021,ART_027
52100,06/08/2023,ART_026
88400,18/05/2023,ART_003
34500,14/12/2022,ART_068
93500,14/08/2023,ART_049
9200,05/03/2025,ART_030
58500,05/03/2020,ART_081
67500,21/04/2024,ART_024
85500,01/04/2024,ART_054
114900,25/07/2022,ART_007
53400,13/01/2022,ART_023
24300,31/01/2023,ART_041
86400,11/05/2021,ART_063
91700,23/04/2024,ART_082
74700,02/09/2024,ART_027
79700,28/08/2023,ART_001
105200,15/01/2024,ART_001
108300,10/05/2023,ART_049
9000,04/09/2023,ART_077
78200,09/09/2022,ART_092
11800,06/12/2020,ART_040
108300,18/12/2022,ART_073
59100,06/09/2023,ART_073
112400,03/03/2020,ART_039
56700,22/11/2019,ART_067
92100,09/09/2021,ART_069
60700,21/10/2022,ART_092
94000,01/08/2020,ART_072
74000,27/11/2024,ART_078
1700,24/10/2023,ART_055
55000,20/08/2023,ART_080
113200,21/08/2024,ART_098
116300,16/04/2021,ART_051
85500,21/09/2024,ART_056
25500,29/05/2020,ART_011
56100,08/08/2021,ART_043
77000,30/05/2022,ART_011
113900,13/03/2024,ART_025
91000,07/06/2021,ART_031
102700,14/10/2023,ART_026
118200,06/02/2023,ART_029
92900,23/07/2021,ART_045
117100,25/01/2021,ART_001
90400,02/03/2020,ART_015
35200,16/04/2022,ART_064
82000,10/01/2025,ART_084
69000,07/10/2024,ART_018
99100,17/01/2023,ART_088
38800,21/04/2024,ART_036
111800,28/11/2021,ART_038
66000,15/10/2020,ART_043
6300,30/05/2023,ART_053
98000,29/09/2024,ART_063
56500,04/02/2025,ART_057
2500,09/08/2024,ART_032
112100,17/02/2023,ART_047
30100,01/04/2023,ART_098
33900,17/09/2020,ART_037
17300,16/10/2020,ART_039
19800,02/05/2021,ART_020
23000,23/01/2023,ART_070
22600,04/06/2024,ART_006
22800,17/10/2019,ART_100
63300,22/03/2024,ART_060
22000,12/02/2025,ART_021
100300,22/06/2024,ART_064
80600,04/12/2021,ART_030
14200,22/11/2022,ART_027
101700,20/11/2019,ART_059
46200,19/10/2021,ART_002
72000,03/04/2020,ART_073
97900,26/03/2022,ART_063
64600,08/04/2021,ART_049
600,22/04/2024,ART_097
5100,01/04/2020,ART_096
9300,30/09/2022,ART_057
92200,06/10/2019,ART_033
48600,20/03/2022,ART_085
67900,21/10/2024,ART_100
115000,14/10/2019,ART_041
2700,03/09/2020,ART_060
115700,13/02/2022,ART_077
38900,25/08/2023,ART_027
95800,05/02/2020,ART_100
42000,02/04/2021,ART_095
30400,14/06/2022,ART_079
112200,24/01/2024,ART_092
73700,11/09/2021,ART_002
69700,10/01/2025,ART_055
99700,21/05/2022,ART_068
29100,06/08/2024,ART_026
22500,21/12/2019,ART_038
83500,25/07/2021,ART_006
28100,31/01/2020,ART_023
22400,04/05/2020,ART_069
87500,15/08/2022,ART_054
26100,18/01/2024,ART_013
72800,07/03/2020,ART_039
83900,29/03/2020,ART_046
32800,22/11/2021,ART_086
83000,23/08/2021,ART_083
116100,20/04/2022,ART_024
88200,20/04/2020,ART_078
79400,04/08/2023,ART_088
21800,01/03/2024,ART_053
26000,17/09/2021,ART_031
109200,16/03/2021,ART_009
65200,22/06/2023,ART_088
118900,31/05/2020,ART_024
38900,29/08/2021,ART_088
115300,11/06/2021,ART_055
27500,12/09/2020,ART_023
40100,30/06/2021,ART_033
80100,14/02/2023,ART_050
104500,12/04/2020,ART_041
30100,17/08/2024,ART_088
82600,25/12/2021,ART_030
111200,22/10/2023,ART_056
42800,24/01/2020,ART_058
85900,09/07/2023,ART_023
19000,27/01/2022,ART_018
64700,31/03/2021,ART_017
16900,09/12/2023,ART_091
97000,10/12/2020,ART_043
117200,27/02/2024,ART_077
99800,24/02/2025,ART_054
55800,20/12/2019,ART_017
34100,03/04/2024,ART_060
43800,03/05/2024,ART_061
52700,15/02/2025,ART_048
43900,16/01/2023,ART_013
6800,14/05/2023,ART_037
64300,14/12/2022,ART_055
101800,04/01/2022,ART_084
98700,08/11/2023,ART_031
16900,10/09/2023,ART_056
77900,13/02/2025,ART_015
1600,23/04/2021,ART_097
78100,29/11/2021,ART_024
13000,17/05/2023,ART_007
73300,31/10/2019,ART_075
112200,23/11/2023,ART_047
110900,10/01/2022,ART_054
46500,15/12/2022,ART_097
102600,06/11/2022,ART_088
111100,07/02/2021,ART_034
59400,24/03/2020,ART_027
83200,12/11/2023,ART_052
43900,23/01/2020,ART_024
29200,07/07/2020,ART_077
50500,24/02/2020,ART_083
117100,23/01/2024,ART_093
20100,18/02/2022,ART_072
25300,02/06/2024,ART_017
15900,04/03/2024,ART_035
75800,04/02/2024,ART_061
71700,14/01/2021,ART_046
1300,28/10/2021,ART_015
58400,12/07/2023,ART_001
43200,16/01/2023,ART_083
40100,24/07/2024,ART_034
15900,20/01/2024,ART_014
7300,09/01/2023,ART_016
95100,08/10/2023,ART_032
41100,12/05/2022,ART_048
78700,19/01/2024,ART_011
36600,02/04/2021,ART_095
6500,06/09/2021,ART_092
51600,01/02/2023,ART_068
69500,06/09/2020,ART_063
14200,19/01/2024,ART_004
7400,07/05/2023,ART_072
15400,07/03/2023,ART_011
49100,23/04/2020,ART_097
104300,15/08/2024,ART_022
5600,02/12/2020,ART_037
74300,08/07/2021,ART_085
64900,23/08/2023,ART_031
18300,26/12/2024,ART_044
86400,11/07/2022,ART_080
23600,17/09/2024,ART_039
61800,18/03/2023,ART_093
51200,17/05/2022,ART_062
113500,18/03/2023,ART_078
7800,28/02/2025,ART_042
109500,21/09/2022,ART_094
26100,01/11/2020,ART_068
45200,21/11/2023,ART_026
22800,25/04/2022,ART_015
61300,16/03/2023,ART_049
34700,14/08/2022,ART_073
56200,20/07/2022,ART_004
77800,06/04/2023,ART_090
4200,20/04/2024,ART_085
64400,11/01/2021,ART_028
4700,05/09/2021,ART_027
63700,01/06/2020,ART_085
108700,14/12/2024,ART_030
13200,19/08/2021,ART_052
101200,28/01/2020,ART_023
5800,08/05/2023,ART_085
110800,25/08/2022,ART_040
20100,10/07/2024,ART_061
105700,05/03/2023,ART_013
79400,05/02/2023,ART_034
93800,09/01/2020,ART_089
59500,02/10/2024,ART_077
55000,22/03/2024,ART_047
100300,29/09/2021,ART_045
39400,18/01/2021,ART_074
99200,24/07/2021,ART_052
105100,28/03/2025,ART_005
49400,12/06/2020,ART_082
47300,01/03/2022,ART_004
42100,30/03/2020,ART_034
56400,19/06/2023,ART_051
84200,12/04/2021,ART_069
106400,04/03/2021,ART_011
105800,24/09/2024,ART_050
84600,11/10/2022,ART_013
25500,27/05/2021,ART_083
65500,03/11/2023,ART_044
31000,05/09/2020,ART_072
33900,01/06/2023,ART_017
58300,28/02/2023,ART_092
96200,05/11/2023,ART_073
27300,10/07/2024,ART_030
37300,30/03/2024,ART_047
100800,07/06/2022,ART_070
117700,24/04/2021,ART_030
30400,06/12/2022,ART_063
87700,14/05/2022,ART_063
20100,20/02/2025,ART_052
41100,03/08/2022,ART_034
89200,13/05/2024,ART_058
1300,19/03/2024,ART_019
73700,28/11/2022,ART_002
9000,27/11/2020,ART_027
61900,19/02/2025,ART_056
29600,13/11/2022,ART_054
6200,24/04/2024,ART_071
66200,03/07/2022,ART_096
61300,29/04/2021,ART_100
80900,02/10/2021,ART_071
34100,04/08/2022,ART_010
107900,27/04/2020,ART_033
96000,13/04/2023,ART_043
54100,13/05/2021,ART_019
82800,07/07/2020,ART_070
107400,18/06/2023,ART_067
104200,27/08/2022,ART_006
88000,16/06/2021,ART_001
112900,09/03/2024,ART_001
58300,24/07/2022,ART_030
45500,04/10/2024,ART_049
29000,06/10/2024,ART_087
93300,25/05/2022,ART_092
113500,31/12/2024,ART_070
12800,14/05/2021,ART_035
88600,16/03/2022,ART_028
6400,22/07/2020,ART_029
8800,14/06/2024,ART_003
101700,14/06/2022,ART_084
2900,24/11/2022,ART_077
115700,12/10/2020,ART_024
100100,08/10/2019,ART_082
46400,31/10/2019,ART_095
46400,25/03/2025,ART_065
76200,11/12/2022,ART_064
73300,07/04/2022,ART_096
66300,12/07/2024,ART_023
86000,05/08/2024,ART_086
30900,26/03/2022,ART_072
96400,11/11/2023,ART_056
70200,27/10/2022,ART_034
33200,06/02/2020,ART_031
11000,17/03/2023,ART_047
76400,17/11/2021,ART_089
10000,02/01/2024,ART_016
17800,23/11/2021,ART_077
112900,21/01/2023,ART_021
86200,29/07/2023,ART_019
42100,01/02/2025,ART_082
5300,13/09/2020,ART_076
39900,13/03/2020,ART_077
2600,10/05/2024,ART_068
36600,16/06/2020,ART_020
81000,27/09/2020,ART_034
700,13/07/2021,ART_057
108700,01/07/2021,ART_039
102500,10/12/2022,ART_015
87700,28/08/2024,ART_011
75100,09/12/2023,ART_076
64600,12/05/2024,ART_044
80400,13/12/2023,ART_098
9600,27/09/2020,ART_012
9400,22/12/2021,ART_029
48500,18/06/2023,ART_070
27200,29/12/2024,ART_082
93000,15/10/2022,ART_003
50100,17/04/2022,ART_031
90300,28/07/2024,ART_020
85500,17/01/2024,ART_059
90100,06/02/2022,ART_018
64800,25/03/2020,ART_034
71700,06/03/2020,ART_087
26700,08/01/2024,ART_091
19700,26/08/2024,ART_097
117600,24/10/2020,ART_069
11000,29/10/2020,ART_060
101300,31/07/2024,ART_017
74600,14/01/2020,ART_046
35100,27/09/2020,ART_036
73100,03/10/2021,ART_048
63000,16/01/2022,ART_020
23600,14/11/2024,ART_080
6500,26/06/2020,ART_097
90900,20/03/2023,ART_075
107400,08/01/2024,ART_015
10700,03/08/2024,ART_100
97400,21/12/2021,ART_070
55400,11/03/2025,ART_029
82700,24/11/2023,ART_007
7000,05/11/2020,ART_047
14000,15/12/2021,ART_090
107800,04/11/2020,ART_019
18100,21/01/2022,ART_023
87900,18/04/2021,ART_052
103200,04/02/2022,ART_045
47100,02/04/2020,ART_036
113600,19/12/2020,ART_069
2800,21/01/2024,ART_036
42200,01/01/2025,ART_050
50900,15/02/2021,ART_086
46500,30/05/2023,ART_048
60000,29/05/2024,ART_089
27400,10/08/2021,ART_073
79700,29/11/2021,ART_043
81700,10/07/2020,ART_081
17200,06/09/2021,ART_016
37000,03/01/2025,ART_007
22300,15/04/2021,ART_019
61500,24/11/2021,ART_023
92800,23/04/2024,ART_071
7400,15/01/2023,ART_009
108100,04/12/2023,ART_065
51500,30/04/2023,ART_055
67300,24/09/2022,ART_100
7000,22/03/2023,ART_081
15900,17/06/2022,ART_005
61700,01/12/2021,ART_018
60900,04/09/2022,ART_005
104900,18/11/2024,ART_041
70500,31/10/2022,ART_094
38700,12/03/2023,ART_050
116300,15/12/2023,ART_041
81000,04/12/2022,ART_008
75700,10/03/2023,ART_064
25000,18/04/2020,ART_039
112100,11/11/2022,ART_059
43900,31/03/2022,ART_050
65000,17/10/2024,ART_060
68700,12/10/2024,ART_047
114100,10/07/2021,ART_070
53100,04/08/2021,ART_092
94400,31/03/2024,ART_096
78900,25/10/2019,ART_072
28800,15/05/2024,ART_013
107200,05/03/2022,ART_039
24000,23/07/2023,ART_091
112500,24/04/2021,ART_057
65400,22/11/2022,ART_062
118400,02/09/2020,ART_063
105700,15/12/2019,ART_045
96400,26/02/2022,ART_008
10700,18/03/2022,ART_016
37500,17/02/2021,ART_061
111400,12/08/2022,ART_082
106100,11/12/2022,ART_083
40200,08/04/2023,ART_069
19500,01/02/2020,ART_070
19200,12/07/2023,ART_084
57600,16/09/2023,ART_050
31900,22/12/2022,ART_031
114700,21/09/2024,ART_002
36600,10/02/2023,ART_021
46200,10/06/2021,ART_085
33600,13/12/2020,ART_023
25100,26/10/2024,ART_096
75600,25/07/2023,ART_005
34400,26/07/2022,ART_069
37600,06/02/2020,ART_030
70700,18/10/2024,ART_072
43300,19/06/2024,ART_030
4600,06/03/2023,ART_042
69700,29/09/2020,ART_093
16100,02/07/2020,ART_015
103000,31/08/2023,ART_061
16700,07/01/2024,ART_062
400,21/03/2022,ART_031
76500,23/04/2023,ART_089
5900,02/02/2023,ART_067
70900,03/02/2022,ART_064
106000,26/03/2023,ART_078
72500,16/02/2024,ART_033
57800,17/12/2023,ART_030
32100,18/01/2022,ART_075
86200,09/06/2021,ART_086
113500,27/05/2023,ART_015
62600,05/01/2021,ART_092
115300,07/11/2024,ART_023
49100,27/01/2024,ART_082
86900,03/07/2022,ART_002
78500,30/10/2023,ART_001
19500,11/05/2021,ART_068
17400,13/10/2022,ART_074
37100,27/10/2022,ART_039
4500,26/04/2023,ART_053
23900,13/11/2023,ART_063
47700,23/06/2022,ART_057
104400,11/07/2024,ART_096
75100,21/11/2024,ART_041
41500,20/09/2022,ART_007
47700,25/05/2020,ART_045
71300,11/06/2024,ART_043
99400,03/06/2021,ART_090
95100,01/05/2021,ART_039
4400,10/05/2024,ART_075
83300,29/06/2020,ART_010
116300,02/03/2025,ART_062
8300,04/09/2024,ART_073
79900,20/04/2021,ART_032
35700,23/10/2019,ART_026
44200,04/11/2020,ART_072
118300,09/04/2021,ART_100
7400,14/10/2022,ART_085
19800,28/05/2021,ART_097
13100,26/01/2025,ART_036
65400,05/08/2023,ART_100
63800,12/11/2023,ART_075
73900,23/12/2021,ART_072
83800,09/04/2023,ART_013
97700,13/08/2024,ART_056
22800,02/10/2023,ART_095
95500,19/10/2020,ART_044
77200,09/06/2022,ART_061
54700,03/02/2025,ART_079
76000,26/08/2024,ART_052
118600,28/09/2022,ART_036
56200,06/05/2023,ART_046
51900,09/12/2021,ART_093
38500,31/12/2019,ART_080
73500,01/02/2022,ART_046
89700,15/02/2024,ART_001
65500,08/09/2021,ART_055
48000,13/04/2024,ART_055
96100,14/01/2025,ART_074
64900,22/08/2022,ART_040
42000,23/05/2024,ART_063
5400,01/05/2020,ART_071
43200,30/09/2023,ART_049
56700,21/08/2024,ART_069
17800,23/04/2023,ART_064
7700,10/01/2020,ART_072
65900,01/10/2024,ART_003
19600,13/11/2023,ART_075
42500,26/01/2021,ART_013
102000,25/07/2021,ART_021
15600,18/07/2021,ART_022
7200,26/05/2021,ART_083
49100,12/11/2024,ART_060
5100,11/12/2019,ART_022
50600,31/03/2023,ART_094
61200,21/02/2023,ART_036
95400,13/08/2021,ART_095
50800,06/04/2023,ART_089
84900,07/09/2020,ART_028
47000,06/01/2024,ART_076
114200,01/11/2019,ART_041
13900,06/09/2023,ART_067
56400,10/09/2023,ART_062
45600,05/07/2021,ART_020
25600,24/02/2021,ART_064
27400,26/06/2021,ART_059
48900,14/07/2022,ART_073
28300,08/12/2019,ART_073
73300,04/04/2023,ART_089
58100,11/12/2019,ART_050
106400,17/04/2022,ART_095
35400,09/01/2024,ART_032
97500,28/06/2023,ART_069
104700,23/07/2023,ART_017
114400,07/09/2023,ART_097
39000,13/06/2024,ART_026
113500,15/11/2022,ART_056
79900,04/09/2022,ART_066
40600,18/12/2022,ART_038
47200,24/12/2020,ART_062
79800,04/06/2020,ART_059
106200,19/04/2023,ART_073
16900,03/10/2023,ART_025
2000,16/12/2020,ART_040
118600,03/03/2021,ART_044
89900,11/02/2022,ART_090
34100,14/12/2019,ART_071
59300,01/07/2021,ART_033
90700,06/10/2020,ART_037
21600,05/04/2024,ART_086
90600,24/03/2023,ART_096
110000,21/12/2020,ART_072
118800,10/06/2021,ART_005
114600,29/06/2023,ART_065
58100,01/12/2021,ART_096
3600,29/08/2024,ART_045
41000,10/05/2021,ART_079
41600,03/10/2022,ART_034
37500,03/07/2024,ART_091
58900,14/08/2020,ART_004
104300,20/02/2024,ART_023
26200,08/07/2024,ART_086
49500,23/01/2024,ART_085
47600,09/07/2020,ART_088
44600,02/01/2021,ART_071
112600,09/06/2022,ART_082
11800,09/02/2023,ART_056
36400,09/01/2025,ART_027
64900,02/10/2020,ART_075
12200,15/03/2020,ART_048
31200,18/06/2024,ART_065
39100,16/01/2022,ART_095
76100,12/08/2020,ART_063
34800,08/04/2020,ART_063
12100,30/03/2020,ART_095
89700,08/04/2024,ART_041
5800,06/01/2020,ART_045
97600,27/09/2024,ART_001
36500,11/09/2023,ART_004
96700,03/08/2024,ART_048
30900,02/03/2021,ART_002
41000,11/09/2021,ART_099
71900,22/10/2021,ART_024
47200,12/12/2023,ART_008
59000,17/12/2019,ART_099
44100,29/09/2020,ART_040
66400,02/12/2020,ART_071
4600,29/12/2023,ART_037
103200,26/05/2022,ART_093
7300,19/12/2023,ART_091
91500,08/11/2024,ART_073
13000,25/02/2024,ART_012
26600,14/12/2021,ART_056
109500,29/12/2021,ART_057
81800,12/06/2021,ART_067
10400,06/12/2022,ART_052
18400,16/04/2023,ART_081
72200,22/10/2019,ART_044
31700,20/04/2024,ART_079
64300,15/05/2021,ART_070
76700,12/08/2021,ART_083
89200,10/01/2022,ART_095
55300,09/04/2024,ART_057
65600,26/05/2021,ART_049
46100,05/04/2024,ART_028
1000,08/04/2024,ART_013
42600,28/10/2021,ART_072
46500,27/11/2019,ART_071
37800,25/11/2024,ART_067
89500,04/02/2025,ART_092
15600,27/03/2023,ART_045
92100,03/07/2023,ART_084
84700,04/09/2020,ART_061
22100,20/04/2020,ART_100
54300,19/12/2021,ART_044
44900,26/12/2019,ART_002
30700,29/07/2023,ART_070
2600,21/09/2020,ART_060
88000,25/11/2024,ART_040
78400,16/02/2025,ART_053
43100,16/11/2023,ART_086
95900,27/01/2023,ART_062
73800,03/02/2022,ART_011
118600,16/07/2022,ART_045
18900,25/09/2024,ART_050
38800,23/12/2019,ART_097
102700,16/02/2025,ART_068
108000,11/08/2020,ART_037
52600,05/12/2023,ART_055
75600,07/11/2020,ART_045
49500,15/08/2022,ART_082
118500,12/08/2020,ART_056
25100,01/01/2020,ART_011
53400,29/08/2020,ART_042
36500,26/02/2021,ART_043
15100,15/03/2021,ART_069
97800,24/03/2024,ART_031
109500,22/12/2021,ART_019
300,16/10/2021,ART_056
7000,01/02/2021,ART_003
114600,28/09/2023,ART_053
18600,06/02/2022,ART_089
91800,02/10/2023,ART_093
400,10/03/2021,ART_087
96800,28/01/2023,ART_075
41200,10/04/2024,ART_074
84400,20/10/2019,ART_003
103700,10/12/2021,ART_089
2100,26/03/2025,ART_051
82700,30/03/2020,ART_083
31300,09/09/2020,ART_045
36500,23/07/2020,ART_019
86600,11/01/2024,ART_063
44800,12/09/2021,ART_099
88900,10/11/2022,ART_092
25100,25/07/2022,ART_100
6000,17/12/2024,ART_036
55000,22/06/2022,ART_093
16100,01/07/2021,ART_022
6600,19/11/2024,ART_036
43200,21/05/2024,ART_083
107800,15/03/2022,ART_012
49900,06/10/2022,ART_042
100000,07/12/2024,ART_069
58300,30/07/2020,ART_014
63100,19/05/2022,ART_082
53900,02/01/2024,ART_081
100800,13/10/2023,ART_017
4100,15/07/2024,ART_021
67400,14/07/2022,ART_027
17800,31/07/2022,ART_064
111300,23/05/2021,ART_029
80300,25/03/2020,ART_029
34100,12/05/2024,ART_052
118800,29/09/2023,ART_011
68000,03/12/2019,ART_036
98600,08/10/2024,ART_014
101100,08/04/2022,ART_007
36400,31/05/2023,ART_062
97800,28/01/2020,ART_002
53400,21/03/2023,ART_024
7600,14/01/2022,ART_078
87300,11/07/2020,ART_071
96700,12/06/2020,ART_021
78200,08/08/2024,ART_030
9000,11/02/2021,ART_056
81400,27/02/2021,ART_006
117200,06/03/2022,ART_010
60900,15/02/2025,ART_063
61200,01/02/2025,ART_065
64100,21/03/2024,ART_046
10700,28/09/2022,ART_019
64000,27/03/2023,ART_070
79800,21/03/2022,ART_033
96300,15/12/2020,ART_042
24700,05/01/2024,ART_091
13200,31/05/2024,ART_064
6100,31/01/2025,ART_096
41900,01/03/2024,ART_046
75800,24/09/2022,ART_053
5500,25/10/2021,ART_064
10200,15/12/2020,ART_060
28800,12/09/2024,ART_042
41000,15/04/2020,ART_096
63700,06/03/2021,ART_037
74100,17/01/2024,ART_007
30700,20/03/2023,ART_003
111500,30/09/2022,ART_087
109900,19/02/2023,ART_020
64300,22/12/2023,ART_042
87800,25/08/2020,ART_026
105100,01/09/2021,ART_029
37300,13/08/2021,ART_099
114500,05/02/2022,ART_016
21400,07/03/2025,ART_065
34200,14/11/2024,ART_004
115000,25/08/2023,ART_062
77300,02/02/2020,ART_027
84100,21/10/2024,ART_001
107500,13/08/2023,ART_097
36500,23/12/2019,ART_013
58700,03/02/2023,ART_062
101800,07/10/2022,ART_044
8400,27/11/2024,ART_062
61100,28/07/2022,ART_081
55400,31/05/2020,ART_048
56100,27/03/2021,ART_040
81600,26/10/2024,ART_022
79300,06/12/2020,ART_037
51800,01/04/2020,ART_055
118400,24/02/2022,ART_073
25200,04/07/2020,ART_072
97800,11/12/2019,ART_071
109700,22/07/2021,ART_070
66900,20/02/2020,ART_063
8600,14/04/2023,ART_086
1200,07/06/2023,ART_044
96800,19/10/2020,ART_024
8500,04/02/2020,ART_071
20200,14/11/2024,ART_048
54200,19/06/2023,ART_012
105000,31/01/2021,ART_075
67200,23/02/2022,ART_091
82000,16/07/2023,ART_092
500,24/01/2023,ART_046
96800,03/12/2022,ART_005
58500,06/12/2024,ART_065
43900,21/03/2022,ART_009
11200,27/04/2021,ART_012
60400,13/10/2020,ART_009
100,11/12/2019,ART_038
4200,31/07/2023,ART_029
52400,09/01/2024,ART_010
93700,16/12/2021,ART_069
44800,04/11/2024,ART_034
102600,15/10/2021,ART_017
105800,31/12/2019,ART_079
98400,18/03/2020,ART_024
6500,27/12/2022,ART_014
45300,10/05/2021,ART_089
31600,28/09/2020,ART_077
59200,30/10/2021,ART_032
86800,15/08/2021,ART_083
17300,06/07/2020,ART_081
9200,08/10/2021,ART_044
101200,26/10/2022,ART_078
47500,04/10/2024,ART_023
26900,16/02/2024,ART_039
99200,16/07/2020,ART_078
97600,15/12/2021,ART_100
58600,14/03/2021,ART_010
78300,15/11/2019,ART_098
24800,24/04/2020,ART_026
106000,08/05/2021,ART_058
74400,09/04/2021,ART_079
24000,06/07/2020,ART_016
29200,18/04/2020,ART_081
8300,09/09/2021,ART_045
108300,21/10/2021,ART_092
104100,21/01/2023,ART_050
7700,10/05/2022,ART_068
44800,12/01/2024,ART_027
60500,21/01/2020,ART_077
46300,01/11/2023,ART_083
77000,05/04/2021,ART_046
20200,20/03/2025,ART_007
8200,27/02/2020,ART_057
87500,29/03/2022,ART_054
101400,09/09/2023,ART_082
33100,14/06/2024,ART_007
52000,31/01/2022,ART_018
19400,18/04/2023,ART_092
90300,08/05/2021,ART_020
78900,13/04/2020,ART_069
45000,10/02/2023,ART_017
109600,28/02/2025,ART_100
84100,28/09/2022,ART_018
78700,28/07/2022,ART_092
109800,16/01/2021,ART_050
18000,22/04/2022,ART_073
49100,30/03/2022,ART_018
66500,25/10/2021,ART_027
86400,06/05/2022,ART_010
31500,10/04/2021,ART_081
71400,04/11/2021,ART_001
58800,23/07/2021,ART_043
32000,24/03/2022,ART_052
42400,05/01/2023,ART_050
18900,05/01/2022,ART_017
84700,04/01/2021,ART_052
57500,11/10/2023,ART_039
100,20/12/2020,ART_026
70400,05/06/2021,ART_046
11400,24/08/2022,ART_078
20700,28/11/2021,ART_051
111200,02/07/2020,ART_010
80600,23/06/2023,ART_010
99100,15/10/2023,ART_079
106200,11/01/2024,ART_085
77700,04/03/2025,ART_062
65300,02/07/2023,ART_090
16500,27/08/2023,ART_082
37500,13/03/2020,ART_079
36400,18/08/2023,ART_056
101800,16/02/2022,ART_044
83600,11/12/2022,ART_085
54200,07/11/2020,ART_024
65100,16/03/2020,ART_078
107400,09/03/2021,ART_030
21200,06/12/2023,ART_048
58000,08/12/2020,ART_067
14800,05/01/2024,ART_016
80900,02/05/2021,ART_005
36900,28/11/2024,ART_029
40400,09/05/2021,ART_044
26800,11/11/2023,ART_033
50800,12/11/2019,ART_022
17600,14/03/2023,ART_041
104700,31/05/2024,ART_099
11600,24/11/2022,ART_074
114200,05/02/2024,ART_018
115900,22/09/2021,ART_076
111400,15/10/2024,ART_045
4800,10/09/2024,ART_022
41800,14/01/2021,ART_060
93000,22/06/2021,ART_070
62600,09/08/2020,ART_080
91500,05/02/2023,ART_019
31800,28/12/2022,ART_097
7400,20/06/2021,ART_051
48200,11/07/2024,ART_039
49500,18/02/2021,ART_058
8800,03/07/2024,ART_065
14600,06/09/2022,ART_072
2300,17/08/2022,ART_064
14000,03/05/2021,ART_064
108200,17/03/2020,ART_069
76800,30/10/2020,ART_078
80800,09/03/2021,ART_070
86800,21/08/2024,ART_050
92000,09/06/2024,ART_024
101300,08/10/2024,ART_079
40200,07/01/2021,ART_096
41200,25/10/2020,ART_025
43000,11/12/2024,ART_026
103500,12/02/2024,ART_077
400,14/01/2025,ART_058
78800,01/07/2024,ART_052
57400,26/05/2021,ART_016
104900,12/10/2022,ART_052
60900,02/04/2024,ART_069
104300,29/06/2020,ART_023
17400,11/01/2022,ART_067
82700,06/12/2021,ART_093
34800,01/09/2020,ART_053
68500,04/06/2020,ART_022
63200,09/07/2020,ART_072
74500,18/12/2020,ART_079
24200,19/02/2023,ART_022
42500,16/08/2021,ART_093
37600,09/02/2022,ART_002
113600,15/02/2021,ART_039
39600,02/01/2025,ART_026
38500,02/02/2024,ART_055
30800,14/10/2020,ART_024
81600,06/01/2022,ART_024
1100,01/12/2020,ART_090
102600,21/08/2022,ART_060
35800,16/12/2020,ART_051
96100,27/10/2020,ART_065
29000,06/07/2020,ART_092
71700,02/09/2023,ART_064
61600,17/10/2021,ART_031
87200,12/01/2023,ART_095
92200,24/10/2024,ART_071
75600,26/11/2023,ART_095
98100,03/08/2022,ART_001
44400,25/10/2024,ART_030
55300,03/07/2023,ART_010
107000,21/06/2024,ART_016
67800,15/03/2023,ART_047
24500,26/10/2020,ART_015
109000,18/01/2020,ART_004
28600,18/02/2025,ART_091
90800,12/06/2020,ART_100
17900,25/07/2023,ART_053
95000,05/12/2021,ART_094
20300,30/12/2022,ART_056
61400,28/11/2023,ART_081
100900,17/01/2023,ART_060
31100,11/06/2020,ART_036
26900,07/02/2023,ART_004
84400,27/09/2023,ART_084
61400,07/03/2023,ART_067
58500,02/05/2023,ART_052
700,12/01/2021,ART_094
62600,15/07/2024,ART_094
117200,30/12/2024,ART_096
86100,03/10/2021,ART_014
64600,23/09/2020,ART_067
65400,15/03/2025,ART_072
35800,24/02/2021,ART_020
101300,13/03/2020,ART_082
74700,24/05/2020,ART_021
47900,27/11/2020,ART_004
82200,17/05/2024,ART_015
70200,26/12/2019,ART_046
76200,27/11/2019,ART_025
50200,18/05/2022,ART_068
24100,13/07/2020,ART_088
16600,08/01/2025,ART_069
97800,04/04/2022,ART_078
71000,07/01/2020,ART_050
117700,18/11/2022,ART_082
60700,10/11/2021,ART_027
49800,18/05/2020,ART_032
105800,02/06/2022,ART_021
25300,19/04/2022,ART_084
